game_id,period,minutes_remaining,seconds_remaining,shot_clock,player_id,player_name,position,team,opponent,home,score_margin,loc_x,loc_y,shot_distance,shot_zone,is_three,dribbles,touch_time,catch_and_shoot,defender_distance,true_prob,shot_made
22600399,3,5,0,18.0,6,Steph Curry,C,GSW,HOU,1,0,5.8,24.6,25.3,Above The Break 3,1,3,3.0,0,4.2,0.3731,1
22600319,3,1,52,18.0,42,Klay Thompson,PF,CLE,DEN,1,-12,-1.7,4.5,4.9,In The Paint (Non-RA),0,2,5.6,0,5.4,0.4058,1
22600373,3,0,29,12.4,15,Joel Embiid,PF,OKC,BOS,0,12,-5.9,2.1,6.3,In The Paint (Non-RA),0,1,1.2,1,8.3,0.4484,0
22600379,4,2,58,11.4,36,LaMelo Ball,PG,DET,NYK,1,-9,0.6,4.7,4.8,In The Paint (Non-RA),0,2,1.7,0,5.2,0.4316,1
22600037,2,4,27,14.9,35,Jaren Jackson,C,SAS,UTA,1,0,-2.2,28.3,28.3,Above The Break 3,1,2,1.5,0,3.5,0.2509,0
22600102,2,8,50,17.0,42,Klay Thompson,PF,CLE,PHX,0,-11,-24.7,8.5,26.1,Above The Break 3,1,3,2.4,0,5.4,0.2642,0
22600289,4,0,59,13.7,33,Desmond Bane,PG,SAC,MEM,0,1,9.3,9.8,13.5,Mid-Range,0,2,2.9,0,4.4,0.426,0
22600237,3,10,8,9.2,59,Scoot Henderson,PF,DEN,SAS,0,-8,22.4,8.0,23.8,Left Corner 3,1,1,4.8,0,2.2,0.3999,1
22600021,1,7,11,20.0,44,Fred VanVleet,SG,ATL,SAS,1,-1,-3.0,2.2,3.7,Restricted Area,0,2,1.9,0,7.9,0.7432,1
22600039,3,4,20,12.8,3,Jayson Tatum,PF,HOU,BOS,1,-21,2.9,0.9,3.0,Restricted Area,0,1,4.5,0,4.8,0.5823,1
22600209,2,4,37,24.0,5,Giannis Antetokounmpo,SF,LAC,POR,0,17,-2.3,1.6,2.8,Restricted Area,0,2,2.4,0,6.7,0.6784,1
22600247,3,8,3,18.7,20,Tyrese Haliburton,SF,OKC,UTA,1,-3,-21.0,6.7,22.0,Left Corner 3,1,3,2.7,0,5.4,0.4072,0
22600068,4,5,44,10.4,23,Domantas Sabonis,PG,CHI,UTA,0,7,25.1,12.6,28.1,Above The Break 3,1,0,3.2,0,1.1,0.3582,0
22600069,1,3,3,15.3,38,Kristaps Porzingis,C,OKC,CLE,0,1,1.4,0.7,1.6,Restricted Area,0,6,7.6,0,4.2,0.5988,0
22600052,4,5,0,24.0,11,Ja Morant,SF,PHX,GSW,0,-4,-21.3,9.0,23.1,Right Corner 3,1,1,2.6,0,0.2,0.3322,1
22600226,4,4,24,16.0,2,Luka Doncic,PF,PHI,BOS,0,-3,-21.1,7.2,22.3,Left Corner 3,1,1,1.8,1,5.4,0.477,1
22600004,4,9,1,15.1,27,Rudy Gobert,SF,BKN,SAS,1,-6,-3.2,0.8,3.3,Restricted Area,0,1,2.5,0,0.7,0.5669,1
22600229,1,10,9,15.9,35,Jaren Jackson,C,SAS,MIL,0,14,-2.4,9.5,9.8,Mid-Range,0,2,2.7,0,3.1,0.3433,0
22600191,1,1,22,12.4,16,Jimmy Butler,PF,MEM,CHA,0,-4,-24.1,16.8,29.4,Above The Break 3,1,2,3.8,0,4.6,0.3592,0
22600187,1,9,6,8.7,20,Tyrese Haliburton,SF,OKC,POR,0,7,13.2,21.6,25.3,Above The Break 3,1,0,1.9,1,2.1,0.4155,0
22600272,2,5,12,12.5,42,Klay Thompson,PF,CLE,TOR,0,-13,-0.8,0.4,0.9,Restricted Area,0,1,11.2,0,2.8,0.5997,0
22600210,1,1,31,9.9,35,Jaren Jackson,C,SAS,LAC,0,0,-14.0,36.6,39.2,Deep 3 / Heave,1,2,1.9,0,0.4,0.0393,0
22600292,1,1,35,12.2,5,Giannis Antetokounmpo,SF,LAC,MIN,0,3,-21.0,7.2,22.2,Left Corner 3,1,2,2.3,0,3.0,0.3697,0
22600306,2,2,57,24.0,18,Paul George,PG,DAL,IND,0,0,-16.4,7.6,18.1,Long Mid-Range,0,1,6.5,0,2.5,0.4064,1
22600369,2,1,9,16.4,44,Fred VanVleet,SG,ATL,PHX,0,-1,-22.0,6.5,22.9,Left Corner 3,1,3,2.2,0,4.8,0.3559,0
22600320,2,1,11,4.7,33,Desmond Bane,PG,SAC,CHA,0,-5,-1.2,0.8,1.4,Restricted Area,0,2,1.3,0,2.0,0.6084,0
22600208,3,4,28,13.6,19,Donovan Mitchell,C,MIL,WAS,0,3,1.8,1.4,2.3,Restricted Area,0,3,8.6,0,4.6,0.5999,1
22600197,1,10,11,19.1,9,Anthony Edwards,SG,BKN,HOU,0,-13,-23.1,16.2,28.2,Above The Break 3,1,2,3.6,0,3.6,0.3251,1
22600095,4,8,46,17.9,26,Karl Towns,PF,ORL,WAS,1,2,1.1,1.0,1.5,Restricted Area,0,1,1.7,1,5.3,0.6188,0
22600240,1,5,8,15.0,20,Tyrese Haliburton,SF,OKC,MIL,1,-6,-24.0,11.2,26.5,Above The Break 3,1,1,1.6,1,6.2,0.4847,0
22600056,3,9,18,7.9,20,Tyrese Haliburton,SF,OKC,DAL,0,-15,-2.1,8.9,9.2,Mid-Range,0,2,3.3,0,6.6,0.4106,1
22600373,4,4,57,19.4,33,Desmond Bane,PG,SAC,LAL,1,-21,0.9,1.9,2.1,Restricted Area,0,0,0.1,1,4.2,0.6914,0
22600339,2,1,39,16.3,27,Rudy Gobert,SF,BKN,SAS,1,3,-4.2,4.4,6.1,In The Paint (Non-RA),0,0,7.8,0,4.2,0.3444,0
22600048,3,1,39,11.1,3,Jayson Tatum,PF,HOU,UTA,1,0,31.6,16.8,35.8,Deep 3 / Heave,1,2,3.9,0,4.9,0.0504,0
22600315,3,0,6,6.6,13,Zion Williamson,PF,LAL,LAC,1,19,8.7,13.5,16.0,Long Mid-Range,0,0,17.2,0,3.1,0.3083,0
22600047,1,3,46,18.2,5,Giannis Antetokounmpo,SF,LAC,OKC,0,-6,22.9,5.4,23.6,Left Corner 3,1,2,3.9,0,4.6,0.3726,0
22600289,3,2,5,6.1,10,Shai Gilgeous-Alexander,PG,MEM,DET,0,5,-2.3,14.7,14.8,Mid-Range,0,1,1.7,1,3.7,0.432,0
22600036,3,6,33,12.6,27,Rudy Gobert,SF,BKN,LAL,1,-1,-13.6,16.8,21.7,Long Mid-Range,0,3,3.0,0,5.3,0.3335,0
22600196,4,7,58,3.5,43,Kyrie Irving,PF,POR,SAC,0,-6,21.5,5.0,22.0,Right Corner 3,1,3,3.1,0,3.6,0.2082,0
22600264,3,5,14,7.2,35,Jaren Jackson,C,SAS,BOS,0,-4,-1.0,14.3,14.4,Mid-Range,0,1,1.7,1,7.8,0.5068,0
22600292,2,5,17,13.1,29,Scottie Barnes,SF,PHX,MIA,0,-5,-2.8,10.2,10.6,Mid-Range,0,2,2.0,0,4.3,0.3716,1
22600168,1,9,23,19.7,24,Jalen Brunson,C,POR,SAS,1,17,0.7,1.1,1.3,Restricted Area,0,1,2.6,0,8.0,0.6842,0
22600369,3,4,32,6.2,50,Josh Hart,PF,ORL,DET,0,12,-3.6,2.6,4.4,In The Paint (Non-RA),0,3,7.9,0,6.8,0.421,1
22600310,4,6,4,7.3,20,Tyrese Haliburton,SF,OKC,ATL,1,0,0.4,2.8,2.8,Restricted Area,0,4,2.6,0,3.3,0.6365,0
22600084,1,9,55,14.1,30,Franz Wagner,SF,POR,CLE,0,-9,5.3,5.2,7.4,In The Paint (Non-RA),0,1,1.0,1,2.2,0.4077,0
22600269,1,10,41,13.9,7,Kevin Durant,PG,TOR,POR,1,12,21.2,6.4,22.2,Right Corner 3,1,0,0.5,1,2.9,0.5333,0
22600293,3,10,39,18.7,55,Victor Wembanyama,SF,MIA,DET,0,-9,1.7,36.2,36.3,Deep 3 / Heave,1,4,2.4,0,4.1,0.061,1
22600134,4,6,27,7.6,37,Zach LaVine,C,DEN,LAC,0,5,-1.9,26.5,26.6,Above The Break 3,1,2,12.7,0,4.7,0.2706,0
22600296,3,4,8,15.3,41,Draymond Green,PG,POR,UTA,0,3,-29.4,5.3,29.8,Above The Break 3,1,0,1.7,1,7.5,0.4677,0
22600360,3,0,48,3.7,31,Cade Cunningham,SF,LAL,MIL,0,-2,-5.4,5.2,7.6,In The Paint (Non-RA),0,1,0.8,1,2.8,0.3257,0
22600327,1,0,42,7.2,13,Zion Williamson,PF,LAL,TOR,1,7,6.3,4.6,7.7,In The Paint (Non-RA),0,3,5.3,0,3.4,0.3766,0
22600306,1,10,8,3.3,10,Shai Gilgeous-Alexander,PG,MEM,TOR,1,-9,4.2,7.3,8.5,Mid-Range,0,0,4.4,0,3.4,0.2763,1
22600254,3,4,2,21.9,35,Jaren Jackson,C,SAS,PHX,1,3,2.9,1.1,3.1,Restricted Area,0,2,2.1,0,3.1,0.5987,0
22600109,3,5,38,18.3,25,Brandon Ingram,PF,NOP,PHI,1,14,28.8,13.5,31.8,Deep 3 / Heave,1,2,4.7,0,6.4,0.0556,0
22600319,3,11,46,8.1,35,Jaren Jackson,C,SAS,LAC,0,4,-14.0,21.4,25.6,Above The Break 3,1,2,2.6,0,4.2,0.2692,0
22600146,2,2,3,17.7,39,Mikal Bridges,SG,NYK,TOR,1,-8,22.2,4.5,22.7,Left Corner 3,1,0,0.4,1,4.8,0.4289,0
22600213,2,3,43,4.7,17,Kawhi Leonard,SF,GSW,NOP,0,-20,-1.9,2.1,2.9,Restricted Area,0,2,1.8,0,4.8,0.6159,1
22600126,4,2,32,22.5,17,Kawhi Leonard,SF,GSW,DEN,0,-9,12.6,8.5,15.3,Mid-Range,0,2,3.8,0,3.2,0.3859,0
22600126,1,5,43,17.7,24,Jalen Brunson,C,POR,OKC,0,7,-2.2,0.9,2.4,Restricted Area,0,0,0.6,1,6.4,0.6374,1
22600064,2,3,43,17.1,7,Kevin Durant,PG,TOR,PHX,1,6,26.7,16.1,31.2,Deep 3 / Heave,1,2,5.7,0,4.7,0.2097,0
22600385,4,4,52,15.4,45,OG Anunoby,PG,PHX,CLE,1,11,15.7,36.4,39.7,Deep 3 / Heave,1,0,4.1,0,5.4,0.191,0
22600060,1,9,56,14.2,15,Joel Embiid,PF,OKC,UTA,1,-19,4.8,6.9,8.4,Mid-Range,0,3,5.8,0,5.9,0.3588,0
22600035,1,4,43,24.0,21,Bam Adebayo,SF,UTA,CHA,1,-3,2.3,3.2,4.0,Restricted Area,0,0,0.7,1,6.5,0.7104,0
22600375,1,4,36,6.9,17,Kawhi Leonard,SF,GSW,WAS,0,-1,-4.0,8.7,9.5,Mid-Range,0,3,5.0,0,3.2,0.3576,0
22600223,1,9,29,17.0,60,Brandin Duren,PF,CHA,ATL,0,11,-12.7,8.1,15.1,Mid-Range,0,3,3.6,0,8.0,0.434,0
22600176,2,4,17,7.4,29,Scottie Barnes,SF,PHX,NOP,0,-1,21.3,9.1,23.1,Left Corner 3,1,3,5.5,0,9.5,0.3882,0
22600295,3,11,26,13.0,9,Anthony Edwards,SG,BKN,UTA,1,4,-3.9,33.7,33.9,Deep 3 / Heave,1,6,6.8,0,2.4,0.0898,1
22600154,4,7,53,24.0,43,Kyrie Irving,PF,POR,DAL,0,0,-21.2,8.7,22.9,Left Corner 3,1,1,5.0,0,0.7,0.292,0
22600052,2,6,58,9.7,27,Rudy Gobert,SF,BKN,WAS,0,7,1.9,2.4,3.1,Restricted Area,0,1,1.3,1,6.1,0.6322,1
22600292,4,2,50,12.3,44,Fred VanVleet,SG,ATL,DET,1,-8,23.2,5.5,23.8,Left Corner 3,1,2,1.2,0,4.1,0.3768,1
22600071,4,9,51,6.7,38,Kristaps Porzingis,C,OKC,DEN,1,6,-0.3,0.8,0.9,Restricted Area,0,1,2.2,1,6.9,0.584,1
22600222,1,7,30,17.6,57,Amen Thompson,SF,BOS,NYK,1,-21,-1.2,0.5,1.3,Restricted Area,0,3,2.1,0,5.5,0.6399,1
22600090,2,7,38,17.9,42,Klay Thompson,PF,CLE,NYK,0,3,-26.1,11.3,28.4,Above The Break 3,1,1,0.9,1,6.4,0.3854,0
22600358,1,1,55,24.0,46,Pascal Siakam,C,PHX,MIA,1,0,-0.5,1.4,1.5,Restricted Area,0,1,2.6,0,0.3,0.6212,1
22600047,1,10,15,4.9,24,Jalen Brunson,C,POR,LAL,0,8,15.7,22.8,27.7,Above The Break 3,1,3,6.7,0,6.3,0.2751,0
22600208,2,2,25,20.6,21,Bam Adebayo,SF,UTA,BOS,1,9,-0.2,0.2,0.3,Restricted Area,0,1,1.8,1,2.7,0.6592,1
22600188,3,7,25,24.0,51,Aaron Christie,PF,DET,OKC,0,-14,22.3,5.9,23.1,Left Corner 3,1,1,2.9,0,3.1,0.3702,1
22600127,1,1,34,18.8,33,Desmond Bane,PG,SAC,PHX,0,-10,-27.0,11.1,29.2,Above The Break 3,1,2,5.1,0,5.0,0.3926,0
22600009,2,0,47,15.7,35,Jaren Jackson,C,SAS,PHX,0,2,0.7,0.7,1.0,Restricted Area,0,1,6.3,0,6.6,0.6808,1
22600309,2,5,48,16.0,50,Josh Hart,PF,ORL,CHA,0,0,9.7,4.3,10.7,Mid-Range,0,1,4.7,0,0.3,0.3864,0
22600135,1,5,19,12.2,18,Paul George,PG,DAL,PHX,0,-16,21.3,5.8,22.0,Right Corner 3,1,4,3.5,0,4.7,0.3712,1
22600265,3,3,45,16.9,48,Derrick White,C,NYK,CHA,0,1,-1.2,28.0,28.0,Above The Break 3,1,2,1.3,0,1.4,0.2434,0
22600165,1,10,52,22.2,59,Scoot Henderson,PF,DEN,HOU,0,5,21.4,9.2,23.3,Right Corner 3,1,0,0.5,1,0.2,0.4704,1
22600150,2,11,45,14.9,16,Jimmy Butler,PF,MEM,UTA,0,-7,21.6,6.6,22.5,Left Corner 3,1,1,1.0,1,3.4,0.4375,1
22600355,4,4,58,11.1,41,Draymond Green,PG,POR,TOR,0,-4,-5.2,13.0,14.0,Mid-Range,0,2,3.2,0,5.9,0.4168,0
22600038,3,6,7,15.6,21,Bam Adebayo,SF,UTA,DET,1,-4,22.1,7.6,23.3,Right Corner 3,1,3,2.6,0,7.8,0.4781,1
22600295,4,11,5,0.0,59,Scoot Henderson,PF,DEN,ORL,1,5,1.0,3.1,3.3,Restricted Area,0,1,3.3,0,3.7,0.5279,0
22600299,1,0,50,10.3,10,Shai Gilgeous-Alexander,PG,MEM,POR,1,-6,-0.3,1.5,1.5,Restricted Area,0,0,10.4,0,5.8,0.655,0
22600152,2,11,46,17.3,19,Donovan Mitchell,C,MIL,OKC,1,-4,0.6,3.6,3.6,Restricted Area,0,0,4.0,0,3.7,0.609,1
22600105,3,7,35,14.5,50,Josh Hart,PF,ORL,DET,1,0,1.0,2.1,2.3,Restricted Area,0,3,3.0,0,3.2,0.6105,0
22600003,2,0,29,11.3,30,Franz Wagner,SF,POR,PHI,1,-16,-1.0,3.2,3.3,Restricted Area,0,2,2.7,0,2.1,0.6092,1
22600375,1,7,20,24.0,51,Aaron Christie,PF,DET,TOR,1,-1,0.2,1.1,1.1,Restricted Area,0,2,2.4,0,4.9,0.6905,1
22600380,2,1,6,12.7,35,Jaren Jackson,C,SAS,CHI,1,0,3.2,26.6,26.8,Above The Break 3,1,0,2.1,1,1.2,0.3224,1
22600097,1,7,54,16.6,7,Kevin Durant,PG,TOR,DET,0,-2,-13.1,25.0,28.2,Above The Break 3,1,1,0.9,1,3.4,0.4568,1
22600013,1,7,16,17.4,34,Anfernee Simons,SF,IND,CHA,0,9,2.4,1.8,3.0,Restricted Area,0,2,1.8,0,3.5,0.6338,0
22600050,1,6,33,18.9,30,Franz Wagner,SF,POR,UTA,1,16,1.5,1.6,2.2,Restricted Area,0,1,2.4,1,4.4,0.6558,0
22600028,3,4,27,24.0,19,Donovan Mitchell,C,MIL,SAC,0,12,-16.7,5.1,17.4,Long Mid-Range,0,1,1.9,1,3.5,0.4286,1
22600333,2,1,15,23.6,38,Kristaps Porzingis,C,OKC,PHI,1,4,0.0,0.4,0.4,Restricted Area,0,0,0.5,1,4.6,0.5845,0
22600357,1,1,20,13.1,50,Josh Hart,PF,ORL,DEN,1,-2,1.4,18.5,18.5,Long Mid-Range,0,1,1.0,1,0.5,0.3893,0
22600062,1,5,23,8.6,18,Paul George,PG,DAL,GSW,0,1,-21.9,5.4,22.6,Left Corner 3,1,0,3.5,0,6.7,0.4156,0
22600299,1,2,59,5.8,55,Victor Wembanyama,SF,MIA,SAC,0,2,-6.8,6.5,9.4,Mid-Range,0,3,2.9,0,4.7,0.3449,0
22600072,3,9,56,12.5,19,Donovan Mitchell,C,MIL,WAS,1,-3,-1.6,1.3,2.0,Restricted Area,0,3,9.8,0,6.6,0.6546,1
22600147,4,6,13,15.2,53,Alperen Sengun,SG,MIL,LAC,1,22,-2.1,2.5,3.3,Restricted Area,0,0,0.1,1,1.7,0.6324,0
22600240,3,10,57,17.2,9,Anthony Edwards,SG,BKN,ORL,1,-1,-5.1,5.0,7.2,In The Paint (Non-RA),0,0,1.9,1,5.2,0.4092,0
22600288,3,6,22,17.5,14,Damian Lillard,PF,CHA,POR,0,0,22.6,5.7,23.3,Right Corner 3,1,0,1.6,1,5.1,0.3827,1
22600350,1,10,28,15.4,6,Steph Curry,C,GSW,TOR,1,-13,-1.8,8.4,8.6,Mid-Range,0,4,7.2,0,5.7,0.3823,1
22600018,3,0,15,7.8,41,Draymond Green,PG,POR,CHI,0,0,0.4,0.5,0.6,Restricted Area,0,4,19.9,0,3.4,0.6489,1
22600079,2,6,53,10.5,51,Aaron Christie,PF,DET,BKN,0,8,15.9,7.0,17.4,Long Mid-Range,0,1,0.9,1,2.0,0.4498,0
22600113,4,0,2,11.9,35,Jaren Jackson,C,SAS,ORL,0,-2,14.6,9.1,17.2,Long Mid-Range,0,1,0.8,1,2.2,0.4314,0
22600125,4,7,11,3.9,10,Shai Gilgeous-Alexander,PG,MEM,BKN,0,5,-4.8,11.6,12.5,Mid-Range,0,3,1.8,0,4.4,0.2794,0
22600400,1,6,25,9.3,15,Joel Embiid,PF,OKC,MIA,0,0,-1.7,2.6,3.2,Restricted Area,0,0,1.9,1,0.5,0.5639,0
22600311,2,11,21,17.3,28,Julius Randle,C,GSW,DAL,1,10,21.6,8.6,23.2,Left Corner 3,1,2,5.3,0,5.0,0.3758,0
22600129,1,0,17,13.0,45,OG Anunoby,PG,PHX,ATL,1,-7,-6.0,26.9,27.5,Above The Break 3,1,2,1.6,0,2.5,0.3546,1
22600389,1,4,42,15.3,5,Giannis Antetokounmpo,SF,LAC,DEN,0,-1,-2.8,1.2,3.1,Restricted Area,0,3,3.9,0,7.8,0.697,1
22600200,3,5,54,14.2,48,Derrick White,C,NYK,LAC,0,6,-33.5,20.8,39.4,Deep 3 / Heave,1,1,0.8,1,1.0,0.1477,0
22600201,1,0,55,21.9,38,Kristaps Porzingis,C,OKC,CHI,1,-9,6.9,1.7,7.1,In The Paint (Non-RA),0,5,8.7,0,3.1,0.3583,0
22600174,3,3,34,12.6,27,Rudy Gobert,SF,BKN,BOS,1,4,-21.2,6.3,22.1,Right Corner 3,1,0,0.2,1,3.6,0.4104,0
22600058,1,9,44,19.4,27,Rudy Gobert,SF,BKN,GSW,0,5,-0.4,3.9,3.9,Restricted Area,0,2,1.3,0,5.4,0.6048,1
22600374,1,6,49,17.5,11,Ja Morant,SF,PHX,PHI,1,6,4.7,7.4,8.8,Mid-Range,0,0,3.4,0,5.4,0.4495,0
22600006,3,1,41,0.0,39,Mikal Bridges,SG,NYK,MIN,1,-1,0.5,0.3,0.6,Restricted Area,0,3,1.8,0,3.4,0.4938,1
22600070,2,6,22,18.0,16,Jimmy Butler,PF,MEM,TOR,1,7,0.5,0.4,0.7,Restricted Area,0,1,1.2,1,8.6,0.7048,1
22600092,2,2,36,3.1,23,Domantas Sabonis,PG,CHI,HOU,1,8,-17.2,18.9,25.6,Above The Break 3,1,1,4.4,0,9.0,0.3281,0
22600112,1,8,37,24.0,53,Alperen Sengun,SG,MIL,ATL,0,11,-5.5,2.9,6.2,In The Paint (Non-RA),0,3,4.6,0,3.2,0.426,1
22600053,4,11,31,15.0,34,Anfernee Simons,SF,IND,TOR,0,7,-7.7,10.2,12.8,Mid-Range,0,2,3.1,0,5.4,0.4135,0
22600008,4,10,56,17.6,39,Mikal Bridges,SG,NYK,MIL,0,-16,-0.9,8.2,8.2,Mid-Range,0,3,4.0,0,6.3,0.3854,0
22600272,3,1,43,22.8,17,Kawhi Leonard,SF,GSW,WAS,0,15,-2.3,3.2,4.0,Restricted Area,0,1,0.9,1,8.3,0.716,0
22600388,3,7,28,11.7,55,Victor Wembanyama,SF,MIA,POR,1,6,-1.6,5.2,5.5,In The Paint (Non-RA),0,1,0.9,1,0.2,0.3803,0
22600049,5,9,2,12.1,13,Zion Williamson,PF,LAL,TOR,0,-1,-1.0,17.6,17.7,Long Mid-Range,0,2,3.0,0,0.5,0.3006,0
22600119,2,8,45,24.0,18,Paul George,PG,DAL,LAL,1,-5,-15.7,12.1,19.8,Long Mid-Range,0,2,10.2,0,7.8,0.4212,0
22600203,2,0,52,13.5,14,Damian Lillard,PF,CHA,TOR,0,-1,-0.8,0.2,0.8,Restricted Area,0,1,5.0,0,7.8,0.6473,1
22600372,1,3,55,17.1,48,Derrick White,C,NYK,BKN,1,5,-0.2,2.6,2.6,Restricted Area,0,4,4.3,0,1.6,0.6058,1
22600278,4,9,37,10.8,40,Jaylen Brown,PF,CHI,TOR,1,-1,20.8,28.7,35.5,Deep 3 / Heave,1,4,5.3,0,6.3,0.1314,0
22600307,4,0,46,16.4,14,Damian Lillard,PF,CHA,MIA,0,17,-0.9,3.8,4.0,Restricted Area,0,3,3.0,0,4.4,0.6012,1
22600233,3,4,38,17.1,7,Kevin Durant,PG,TOR,HOU,0,0,-1.4,0.8,1.7,Restricted Area,0,1,1.2,1,4.6,0.6862,1
22600167,4,8,28,14.8,19,Donovan Mitchell,C,MIL,OKC,1,6,-20.6,9.4,22.6,Right Corner 3,1,0,0.1,1,3.9,0.416,1
22600080,4,2,36,11.9,42,Klay Thompson,PF,CLE,DET,0,9,8.7,29.3,30.6,Deep 3 / Heave,1,1,8.8,0,3.2,0.056,0
22600346,1,10,20,17.5,12,Trae Young,C,CLE,DET,0,-13,-5.5,34.1,34.6,Deep 3 / Heave,1,1,1.1,1,3.6,0.1717,1
22600322,3,5,55,11.3,46,Pascal Siakam,C,PHX,LAL,0,3,-21.9,4.8,22.4,Right Corner 3,1,1,5.8,0,5.5,0.3917,0
22600011,2,8,9,7.7,19,Donovan Mitchell,C,MIL,DET,0,0,11.8,24.6,27.3,Above The Break 3,1,2,5.3,0,2.7,0.2777,0
22600287,2,7,24,10.3,40,Jaylen Brown,PF,CHI,BKN,1,12,-1.1,0.7,1.3,Restricted Area,0,4,5.7,0,2.2,0.5842,1
22600034,3,1,52,17.9,29,Scottie Barnes,SF,PHX,PHI,0,-14,10.2,25.6,27.6,Above The Break 3,1,2,1.8,0,1.3,0.2812,0
22600296,1,7,38,10.2,37,Zach LaVine,C,DEN,POR,1,15,-0.3,3.1,3.1,Restricted Area,0,0,0.4,1,1.3,0.5616,0
22600331,3,8,30,20.0,41,Draymond Green,PG,POR,UTA,1,7,2.5,1.9,3.1,Restricted Area,0,1,0.8,1,3.3,0.6421,1
22600053,1,2,17,14.6,42,Klay Thompson,PF,CLE,LAC,1,0,-3.7,2.3,4.3,In The Paint (Non-RA),0,1,1.8,1,7.0,0.4184,0
22600174,3,9,44,23.9,21,Bam Adebayo,SF,UTA,NOP,0,-29,5.6,6.3,8.4,Mid-Range,0,2,2.1,0,4.4,0.4222,0
22600050,2,8,56,9.8,39,Mikal Bridges,SG,NYK,MIN,1,-1,-24.9,11.4,27.4,Above The Break 3,1,0,5.7,0,0.2,0.2593,0
22600227,3,7,23,3.7,24,Jalen Brunson,C,POR,MIL,0,-15,26.2,7.1,27.2,Above The Break 3,1,1,1.7,1,2.7,0.265,1
22600372,1,0,52,15.7,12,Trae Young,C,CLE,LAL,1,-20,23.6,16.9,29.0,Above The Break 3,1,1,2.5,1,4.5,0.3705,0
22600033,2,2,56,17.0,6,Steph Curry,C,GSW,DAL,0,0,1.2,1.0,1.5,Restricted Area,0,2,3.3,0,2.3,0.6247,0
22600160,4,4,27,17.7,36,LaMelo Ball,PG,DET,MEM,1,1,-0.2,1.7,1.7,Restricted Area,0,3,3.0,0,5.7,0.6748,1
22600390,3,11,56,18.7,8,Devin Booker,PF,IND,MIA,1,-12,-11.6,13.7,17.9,Long Mid-Range,0,1,5.0,0,2.7,0.3789,0
22600121,2,0,52,21.6,32,Evan Mobley,SG,POR,UTA,0,-18,0.8,0.6,1.0,Restricted Area,0,3,2.7,0,0.2,0.6032,1
22600053,1,10,20,16.0,26,Karl Towns,PF,ORL,MEM,1,18,4.0,7.0,8.1,Mid-Range,0,3,3.2,0,5.6,0.3899,0
22600196,3,0,48,20.2,18,Paul George,PG,DAL,PHI,0,13,-4.3,1.2,4.4,In The Paint (Non-RA),0,2,1.9,0,4.6,0.4627,1
22600204,1,6,5,24.0,20,Tyrese Haliburton,SF,OKC,LAC,0,18,-5.0,5.8,7.6,In The Paint (Non-RA),0,2,1.8,0,2.5,0.4009,1
22600266,4,1,26,18.4,33,Desmond Bane,PG,SAC,ATL,0,16,2.5,2.6,3.6,Restricted Area,0,0,3.4,0,8.0,0.7013,1
22600126,2,1,29,15.1,55,Victor Wembanyama,SF,MIA,POR,0,-17,1.3,9.3,9.4,Mid-Range,0,1,5.6,0,4.7,0.4028,0
22600383,2,11,12,17.9,1,James Harden,PG,TOR,DET,0,-1,16.7,12.1,20.6,Long Mid-Range,0,2,1.5,0,3.0,0.3332,1
22600209,3,6,11,15.2,23,Domantas Sabonis,PG,CHI,ORL,0,2,-4.5,5.9,7.5,In The Paint (Non-RA),0,1,5.1,0,3.7,0.4228,0
22600115,3,2,46,18.4,30,Franz Wagner,SF,POR,DAL,1,-3,16.7,6.8,18.0,Long Mid-Range,0,4,7.1,0,3.0,0.3463,0
22600385,3,6,33,9.0,15,Joel Embiid,PF,OKC,MIN,1,7,-21.4,9.0,23.2,Left Corner 3,1,2,3.0,0,9.6,0.3802,1
22600370,1,9,54,21.1,54,Chet Holmgren,SF,LAL,GSW,1,1,4.2,3.3,5.3,In The Paint (Non-RA),0,1,9.5,0,0.2,0.3871,0
22600200,3,4,36,0.0,60,Brandin Duren,PF,CHA,DAL,0,-1,-1.2,3.5,3.7,Restricted Area,0,2,1.9,0,5.9,0.5809,1
22600010,4,11,41,15.4,14,Damian Lillard,PF,CHA,LAC,1,5,-2.2,6.0,6.4,In The Paint (Non-RA),0,4,3.9,0,3.5,0.3734,0
22600239,1,2,48,10.3,15,Joel Embiid,PF,OKC,SAC,0,3,-1.7,3.4,3.8,Restricted Area,0,2,2.8,0,5.1,0.6206,0
22600223,4,11,13,14.6,54,Chet Holmgren,SF,LAL,POR,1,14,2.6,9.3,9.6,Mid-Range,0,1,2.7,0,2.6,0.3937,0
22600060,2,3,38,11.5,10,Shai Gilgeous-Alexander,PG,MEM,PHX,1,3,-1.3,0.8,1.5,Restricted Area,0,5,3.3,0,5.1,0.6215,1
22600254,4,10,41,23.5,54,Chet Holmgren,SF,LAL,SAC,1,3,-18.1,16.2,24.2,Above The Break 3,1,4,4.9,0,2.0,0.2704,0
22600337,1,3,22,14.2,30,Franz Wagner,SF,POR,IND,0,-8,1.9,9.2,9.4,Mid-Range,0,2,2.9,0,4.3,0.3957,1
22600043,1,8,20,22.7,47,Jrue Holiday,SF,PHX,SAS,0,9,7.5,9.0,11.8,Mid-Range,0,1,8.0,0,3.5,0.362,1
